discontinued_n,started_n,completed_n,rate_vs_trial_start,base_rate,size_factor_log1p_started,recency_decay,evidence_quality,enrollment_count,num_countries,total_sites,reason,period_title,arm_id,search_condition,sponsor_class,actual_target,predicted_target,absolute_error
199.0,19102.0,17724.0,0.010418,0.010418,9.857601,0.350295,1.0,19102.0,2.0,2.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,OTHER,0.0359741,0.03459781049992513,0.0013762895000748732
11.0,820.0,777.0,0.013415,0.013415,6.710523,0.233646,1.0,818.0,9.0,9.0,Adverse Event,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.02103322,0.021207978041388905,0.00017475804138890674
1.0,820.0,777.0,0.00122,0.00122,6.710523,0.233646,1.0,818.0,9.0,9.0,Adverse Event,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00191282,0.0019123965513591335,4.2344864086647435e-07
3.0,820.0,777.0,0.003659,0.003659,6.710523,0.233646,1.0,818.0,9.0,9.0,Adverse Event,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0057369,0.005731550791140885,5.349208859114878e-06
0.0,820.0,777.0,0.0,0.0,6.710523,0.233646,1.0,818.0,9.0,9.0,Lack of Efficacy,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,820.0,777.0,0.0,0.0,6.710523,0.233646,1.0,818.0,9.0,9.0,Lack of Efficacy,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
9.0,820.0,777.0,0.010976,0.010976,6.710523,0.233646,1.0,818.0,9.0,9.0,Lack of Efficacy,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.01720914,0.017258838504325417,4.969850432541556e-05
1.0,820.0,777.0,0.00122,0.00122,6.710523,0.233646,1.0,818.0,9.0,9.0,Condition no longer required study drug,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00191282,0.0019121333050496098,6.866949503901622e-07
0.0,820.0,777.0,0.0,0.0,6.710523,0.233646,1.0,818.0,9.0,9.0,Condition no longer required study drug,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,820.0,777.0,0.0,0.0,6.710523,0.233646,1.0,818.0,9.0,9.0,Condition no longer required study drug,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
3.0,820.0,777.0,0.003659,0.003659,6.710523,0.233646,1.0,818.0,9.0,9.0,Patient withdrew consent,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0057369,0.005728546526696443,8.353473303556944e-06
2.0,820.0,777.0,0.002439,0.002439,6.710523,0.233646,1.0,818.0,9.0,9.0,Patient withdrew consent,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00382408,0.003817840647264617,6.2393527353829005e-06
3.0,820.0,777.0,0.003659,0.003659,6.710523,0.233646,1.0,818.0,9.0,9.0,Patient withdrew consent,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0057369,0.005730944826855171,5.955173144828532e-06
3.0,820.0,777.0,0.003659,0.003659,6.710523,0.233646,1.0,818.0,9.0,9.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0057369,0.005728940063779776,7.959936220223833e-06
1.0,820.0,777.0,0.00122,0.00122,6.710523,0.233646,1.0,818.0,9.0,9.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00191282,0.0019114953813591335,1.324618640866429e-06
0.0,820.0,777.0,0.0,0.0,6.710523,0.233646,1.0,818.0,9.0,9.0,Lost to Follow-up,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,820.0,777.0,0.002439,0.002439,6.710523,0.233646,1.0,818.0,9.0,9.0,Protocol deviation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00382408,0.0038233650188717622,7.149811282378647e-07
1.0,820.0,777.0,0.00122,0.00122,6.710523,0.233646,1.0,818.0,9.0,9.0,Protocol deviation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00191282,0.0019115289888591335,1.2910111408664937e-06
1.0,820.0,777.0,0.00122,0.00122,6.710523,0.233646,1.0,818.0,9.0,9.0,Protocol deviation,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00191282,0.0019119594209424668,8.605790575331399e-07
1.0,820.0,777.0,0.00122,0.00122,6.710523,0.233646,1.0,818.0,9.0,9.0,Randomized in error,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00191282,0.0019121333050496098,6.866949503901622e-07
1.0,820.0,777.0,0.00122,0.00122,6.710523,0.233646,1.0,818.0,9.0,9.0,Randomized in error,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00191282,0.0019115289888591335,1.2910111408664937e-06
0.0,820.0,777.0,0.0,0.0,6.710523,0.233646,1.0,818.0,9.0,9.0,Randomized in error,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
7.0,18624.0,18062.0,0.000376,0.000376,9.83226,0.230287,1.0,18624.0,44.0,672.0,Protocol Violation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00085136,0.0008019627606547619,4.939723934523814e-05
2.0,18624.0,18062.0,0.000107,0.000107,9.83226,0.230287,1.0,18624.0,44.0,672.0,Protocol Violation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00024227,0.00024279833750000094,5.283375000009476e-07
296.0,18624.0,18062.0,0.015893,0.015893,9.83226,0.230287,1.0,18624.0,44.0,672.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.03598564,0.033984503510466266,0.0020011364895337336
249.0,18624.0,18062.0,0.01337,0.01337,9.83226,0.230287,1.0,18624.0,44.0,672.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.03027295,0.030688203393769844,0.00041525339376984396
2.0,18624.0,18062.0,0.000107,0.000107,9.83226,0.230287,1.0,18624.0,44.0,672.0,Reason unknown,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00024227,0.00024221418184523902,5.5818154760979436e-08
4.0,18624.0,18062.0,0.000215,0.000215,9.83226,0.230287,1.0,18624.0,44.0,672.0,Reason unknown,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00048681,0.0004991101764439036,1.2300176443903624e-05
2.0,18624.0,18062.0,0.000107,0.000107,9.83226,0.230287,1.0,18624.0,44.0,672.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00024227,0.0002456787373214292,3.408737321429218e-06
0.0,18624.0,18062.0,0.0,0.0,9.83226,0.230287,1.0,18624.0,44.0,672.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,4.69389125e-06,4.69389125e-06
45.0,656.0,528.0,0.068598,0.068598,6.487684,0.811096,1.0,656.0,33.0,227.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.36097206,0.35663841354034687,0.004333646459653118
61.0,656.0,528.0,0.092988,0.092988,6.487684,0.811096,1.0,656.0,33.0,227.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.48931558,0.500852181918958,0.011536601918957945
2.0,656.0,528.0,0.003049,0.003049,6.487684,0.811096,1.0,656.0,33.0,227.0,Reason Not Specified,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01604426,0.01606873190282738,2.4471902827380432e-05
5.0,656.0,528.0,0.007622,0.007622,6.487684,0.811096,1.0,656.0,33.0,227.0,Reason Not Specified,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.04010801,0.03968750232778768,0.00042050767221232105
8.0,656.0,528.0,0.012195,0.012195,6.487684,0.811096,1.0,656.0,33.0,227.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.06417176,0.06343942143381943,0.0007323385661805598
7.0,656.0,528.0,0.010671,0.010671,6.487684,0.811096,1.0,656.0,33.0,227.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.05615226,0.05694493735696428,0.0007926773569642762
54.0,1516.0,1421.0,0.03562,0.03562,7.32449,0.305312,1.0,1516.0,1.0,1.0,Death/Withdrew/Criteria Violation,Overall Study,FG000,cardiovascular disease,OTHER,0.07965539,0.08140000619654764,0.0017446161965476298
41.0,1516.0,1421.0,0.027045,0.027045,7.32449,0.305312,1.0,1516.0,1.0,1.0,Death/Withdrew/Criteria Violation,Overall Study,FG001,cardiovascular disease,OTHER,0.06047951,0.06009267072518847,0.00038683927481152763
14.0,287.0,174.0,0.04878,0.04878,5.66296,0.218985,1.0,287.0,1.0,78.0,Adverse Event,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.06049225,0.061447758485446445,0.0009555084854464477
12.0,287.0,174.0,0.041812,0.041812,5.66296,0.218985,1.0,287.0,1.0,78.0,Adverse Event,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.05185121,0.05203870916561511,0.00018749916561510566
17.0,287.0,174.0,0.059233,0.059233,5.66296,0.218985,1.0,287.0,1.0,78.0,Adverse Event,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.07345505,0.07508008745440778,0.001625037454407785
6.0,287.0,174.0,0.020906,0.020906,5.66296,0.218985,1.0,287.0,1.0,78.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0259256,0.026050354808065473,0.0001247548080654734
3.0,287.0,174.0,0.010453,0.010453,5.66296,0.218985,1.0,287.0,1.0,78.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0129628,0.012994834393534842,3.2034393534842096e-05
7.0,287.0,174.0,0.02439,0.02439,5.66296,0.218985,1.0,287.0,1.0,78.0,Lost to Follow-up,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.03024613,0.030352053882083344,0.00010592388208334469
3.0,287.0,174.0,0.010453,0.010453,5.66296,0.218985,1.0,287.0,1.0,78.0,Consent Withdrawn,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0129628,0.012957430539278897,5.369460721103489e-06
3.0,287.0,174.0,0.010453,0.010453,5.66296,0.218985,1.0,287.0,1.0,78.0,Consent Withdrawn,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0129628,0.012988452164368187,2.5652164368186736e-05
5.0,287.0,174.0,0.017422,0.017422,5.66296,0.218985,1.0,287.0,1.0,78.0,Consent Withdrawn,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.02160508,0.021721794334355102,0.00011671433435510303
1.0,287.0,174.0,0.003484,0.003484,5.66296,0.218985,1.0,287.0,1.0,78.0,Protocol Violation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00432052,0.004319401111954396,1.118888045603672e-06
2.0,287.0,174.0,0.006969,0.006969,5.66296,0.218985,1.0,287.0,1.0,78.0,Protocol Violation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00864228,0.008667268618511918,2.4988618511917124e-05
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Protocol Violation,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
3.0,287.0,174.0,0.010453,0.010453,5.66296,0.218985,1.0,287.0,1.0,78.0,Lack of Efficacy,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0129628,0.012961303085112221,1.4969148877785193e-06
1.0,287.0,174.0,0.003484,0.003484,5.66296,0.218985,1.0,287.0,1.0,78.0,Lack of Efficacy,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00432052,0.004307271948412721,1.3248051587278278e-05
2.0,287.0,174.0,0.006969,0.006969,5.66296,0.218985,1.0,287.0,1.0,78.0,Lack of Efficacy,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00864228,0.008638953619166678,3.3263808333228867e-06
5.0,287.0,174.0,0.017422,0.017422,5.66296,0.218985,1.0,287.0,1.0,78.0,Amendment 4: > Month 12,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.02160508,0.021718654595367006,0.0001135745953670074
7.0,287.0,174.0,0.02439,0.02439,5.66296,0.218985,1.0,287.0,1.0,78.0,Amendment 4: > Month 12,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.03024613,0.03035976609386905,0.00011363609386905171
5.0,287.0,174.0,0.017422,0.017422,5.66296,0.218985,1.0,287.0,1.0,78.0,Amendment 4: > Month 12,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.02160508,0.02172247334268842,0.00011739334268841967
2.0,287.0,174.0,0.006969,0.006969,5.66296,0.218985,1.0,287.0,1.0,78.0,Woman of Child-bearing Potential,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00864228,0.008681995056309533,3.971505630953262e-05
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Woman of Child-bearing Potential,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,287.0,174.0,0.006969,0.006969,5.66296,0.218985,1.0,287.0,1.0,78.0,Woman of Child-bearing Potential,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00864228,0.008639839984047631,2.4400159523690207e-06
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Incorrectly Randomized,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Incorrectly Randomized,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,287.0,174.0,0.006969,0.006969,5.66296,0.218985,1.0,287.0,1.0,78.0,Incorrectly Randomized,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00864228,0.008638953619166678,3.3263808333228867e-06
1.0,287.0,174.0,0.003484,0.003484,5.66296,0.218985,1.0,287.0,1.0,78.0,Non-compliance,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00432052,0.004319401111954396,1.118888045603672e-06
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Non-compliance,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,287.0,174.0,0.006969,0.006969,5.66296,0.218985,1.0,287.0,1.0,78.0,Non-compliance,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00864228,0.008638953619166678,3.3263808333228867e-06
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Stopped Study Medication,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Stopped Study Medication,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,287.0,174.0,0.003484,0.003484,5.66296,0.218985,1.0,287.0,1.0,78.0,Stopped Study Medication,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00432052,0.0043152885073909015,5.2314926090981165e-06
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Site Closed Study,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,287.0,174.0,0.006969,0.006969,5.66296,0.218985,1.0,287.0,1.0,78.0,Site Closed Study,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00864228,0.008667268618511918,2.4988618511917124e-05
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Site Closed Study,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Protocol Amendment,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,287.0,174.0,0.003484,0.003484,5.66296,0.218985,1.0,287.0,1.0,78.0,Protocol Amendment,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00432052,0.004304559299365104,1.5960700634895346e-05
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Protocol Amendment,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Study Medication Not Tapered,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,287.0,174.0,0.003484,0.003484,5.66296,0.218985,1.0,287.0,1.0,78.0,Study Medication Not Tapered,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00432052,0.004304559299365104,1.5960700634895346e-05
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Study Medication Not Tapered,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,287.0,174.0,0.003484,0.003484,5.66296,0.218985,1.0,287.0,1.0,78.0,Subject Left Site Location,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00432052,0.004319401111954396,1.118888045603672e-06
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Subject Left Site Location,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Subject Left Site Location,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,287.0,174.0,0.003484,0.003484,5.66296,0.218985,1.0,287.0,1.0,78.0,Investigator Not at Site,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00432052,0.004319401111954396,1.118888045603672e-06
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Investigator Not at Site,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Investigator Not at Site,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,287.0,174.0,0.003484,0.003484,5.66296,0.218985,1.0,287.0,1.0,78.0,Blood Pressure Not Controlled,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00432052,0.004319401111954396,1.118888045603672e-06
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Blood Pressure Not Controlled,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,287.0,174.0,0.0,0.0,5.66296,0.218985,1.0,287.0,1.0,78.0,Blood Pressure Not Controlled,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
7.0,1010.0,984.0,0.006931,0.006931,6.918695,0.222179,1.0,1011.0,4.0,41.0,Adverse Event,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01065426,0.010615300214791656,3.8959785208344394e-05
6.0,1010.0,984.0,0.005941,0.005941,6.918695,0.222179,1.0,1011.0,4.0,41.0,Adverse Event,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00913244,0.009175999787738096,4.3559787738095546e-05
1.0,1010.0,984.0,0.00099,0.00099,6.918695,0.222179,1.0,1011.0,4.0,41.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00152182,0.0015457981347880576,2.397813478805769e-05
0.0,1010.0,984.0,0.0,0.0,6.918695,0.222179,1.0,1011.0,4.0,41.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
5.0,1010.0,984.0,0.00495,0.00495,6.918695,0.222179,1.0,1011.0,4.0,41.0,"concomitant medication,etc.",Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00760909,0.007593633820059516,1.5456179940484017e-05
7.0,1010.0,984.0,0.006931,0.006931,6.918695,0.222179,1.0,1011.0,4.0,41.0,"concomitant medication,etc.",Overall Study,FG001,cardiovascular disease,INDUSTRY,0.01065426,0.01058888023517856,6.537976482143965e-05
2.0,576.0,526.0,0.003472,0.003472,6.357842,0.051998,1.0,576.0,0.0,0.0,Adverse Event,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00114782,0.0012744293676686586,0.00012660936766865872
2.0,576.0,526.0,0.003472,0.003472,6.357842,0.051998,1.0,576.0,0.0,0.0,Adverse Event,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00114782,0.001282163592430563,0.00013434359243056303
2.0,576.0,526.0,0.003472,0.003472,6.357842,0.051998,1.0,576.0,0.0,0.0,Adverse Event,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00114782,0.0012841397118353252,0.00013631971183532526
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Adverse Event,Overall Study,FG003,cardiovascular disease,INDUSTRY,0.00057391,0.0005795000500000036,5.590050000003682e-06
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Adverse Event,Overall Study,FG004,cardiovascular disease,INDUSTRY,0.00057391,0.0005767050250000038,2.7950250000037926e-06
4.0,576.0,526.0,0.006944,0.006944,6.357842,0.051998,1.0,576.0,0.0,0.0,Adverse Event,Overall Study,FG005,cardiovascular disease,INDUSTRY,0.00229563,0.0028765093529761914,0.0005808793529761915
2.0,576.0,526.0,0.003472,0.003472,6.357842,0.051998,1.0,576.0,0.0,0.0,Adverse Event,Overall Study,FG006,cardiovascular disease,INDUSTRY,0.00114782,0.0012848365135019917,0.0001370165135019918
3.0,576.0,526.0,0.005208,0.005208,6.357842,0.051998,1.0,576.0,0.0,0.0,Lack of Efficacy,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00172173,0.0019431224086192246,0.00022139240861922455
5.0,576.0,526.0,0.008681,0.008681,6.357842,0.051998,1.0,576.0,0.0,0.0,Lack of Efficacy,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00286987,0.005161013770267854,0.0022911437702678537
2.0,576.0,526.0,0.003472,0.003472,6.357842,0.051998,1.0,576.0,0.0,0.0,Lack of Efficacy,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00114782,0.0012880459201686583,0.0001402259201686584
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Lack of Efficacy,Overall Study,FG003,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Lack of Efficacy,Overall Study,FG004,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
3.0,576.0,526.0,0.005208,0.005208,6.357842,0.051998,1.0,576.0,0.0,0.0,Lack of Efficacy,Overall Study,FG005,cardiovascular disease,INDUSTRY,0.00172173,0.001941071149095415,0.0002193411490954149
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Lack of Efficacy,Overall Study,FG006,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,576.0,526.0,0.003472,0.003472,6.357842,0.051998,1.0,576.0,0.0,0.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00114782,0.0012755924864186587,0.00012777248641865878
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Lost to Follow-up,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00057391,0.0005781025375000037,4.1925375000037915e-06
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Lost to Follow-up,Overall Study,FG003,cardiovascular disease,INDUSTRY,0.00057391,0.0005804317250000037,6.5217250000037174e-06
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Lost to Follow-up,Overall Study,FG004,cardiovascular disease,INDUSTRY,0.00057391,0.0005795000500000037,5.5900500000037904e-06
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Lost to Follow-up,Overall Study,FG005,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Lost to Follow-up,Overall Study,FG006,cardiovascular disease,INDUSTRY,0.00057391,0.0005813634000000037,7.453400000003753e-06
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Protocol Violation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Protocol Violation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Protocol Violation,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00057391,0.0005771708625000037,3.260862500003756e-06
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Protocol Violation,Overall Study,FG003,cardiovascular disease,INDUSTRY,0.00057391,0.0005795000500000036,5.590050000003682e-06
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Protocol Violation,Overall Study,FG004,cardiovascular disease,INDUSTRY,0.00057391,0.0005781025375000037,4.1925375000037915e-06
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Protocol Violation,Overall Study,FG005,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Protocol Violation,Overall Study,FG006,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,576.0,526.0,0.003472,0.003472,6.357842,0.051998,1.0,576.0,0.0,0.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00114782,0.0012743091551686587,0.00012648915516865877
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00057391,0.000624453368750004,5.054336875000406e-05
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Withdrawal by Subject,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00057391,0.0005799658875000037,6.055887500003754e-06
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Withdrawal by Subject,Overall Study,FG003,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
6.0,576.0,526.0,0.010417,0.010417,6.357842,0.051998,1.0,576.0,0.0,0.0,Withdrawal by Subject,Overall Study,FG004,cardiovascular disease,INDUSTRY,0.00344378,0.006735689455208333,0.0032919094552083332
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Withdrawal by Subject,Overall Study,FG005,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,576.0,526.0,0.001736,0.001736,6.357842,0.051998,1.0,576.0,0.0,0.0,Withdrawal by Subject,Overall Study,FG006,cardiovascular disease,INDUSTRY,0.00057391,0.0005832267500000037,9.316750000003715e-06
2.0,576.0,526.0,0.003472,0.003472,6.357842,0.051998,1.0,576.0,0.0,0.0,Patient Uncooperative,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00114782,0.0012745140968353252,0.00012669409683532524
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Patient Uncooperative,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,576.0,526.0,0.0,0.0,6.357842,0.051998,1.0,576.0,0.0,0.0,Patient Uncooperative,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
